Aperture Basic Info,,,,,Detector Frame,,,,Science Frame,,,,,,V-Frame,,Frame Relationships,,,,,,Vertices,,,,,,,,,
InstrName,AperName,DDCName,AperType,AperShape,XDetSize,YDetSize,XDetRef,YDetRef,XSciSize,YSciSize,XSciRef,YSciRef,XSciScale,YSciScale,V2Ref,V3Ref,V3IdlYAngle,VIdlParity,DetSciYAngle,DetSciParity,V3SciXAngle,V3SciYAngle,XIdlVert1,XIdlVert2,XIdlVert3,XIdlVert4,YIdlVert1,YIdlVert2,YIdlVert3,YIdlVert4,UseAfterDate,Comment
NIRCAM,NRCA5_GRISM256_F444W,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,1162,35,2048,256,887.00,35.00,0.06360695,0.06426999,95.043034,-556.150466,-0.375708,-1,0.0,-1,-90.397012,-0.375708,-56.4223,74.1995,73.9180,-56.2154,-2.0329,-1.9792,14.5415,14.3608,2014-01-01,
NIRCAM,NRCA5_GRISM128_F444W,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,1162,35,2048,128,887.00,35.00,0.06360695,0.06426999,95.043034,-556.150466,-0.375708,-1,0.0,-1,-90.397012,-0.375708,-56.4223,74.1995,74.0580,-56.3150,-2.0329,-1.9792,6.2934,6.1763,2014-01-01,
NIRCAM,NRCA5_GRISM64_F444W,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,1162,35,2048,64,887.00,35.00,0.06360695,0.06426999,95.043034,-556.150466,-0.375708,-1,0.0,-1,-90.397012,-0.375708,-56.4223,74.1995,74.1285,-56.3677,-2.0329,-1.9792,2.1602,2.0749,2014-01-01,
NIRCAM,NRCA5_GRISM_F322W2,NRCA_CNTR,FULLSCA,QUAD,2048,2048,468,485,2048,2048,1581.00,485.00,0.06346620,0.06383942,50.939929,-527.493225,0.244513,-1,0.0,-1,-89.993889,0.244513,-100.6815,29.9515,29.1334,-98.5538,-29.8799,-31.2552,98.9586,99.4630,2014-01-01,
NIRCAM,NRCA5_GRISM_F277W,NRCA_CNTR,FULLSCA,QUAD,2048,2048,468.00,485,2048,2048,1581.00,485.00,0.06346620,0.06383942,50.939929,-527.493225,0.244513,-1,0.0,-1,-89.993889,0.244513,-100.6815,29.9515,29.1334,-98.5538,-29.8799,-31.2552,98.9586,99.4630,2014-01-01,
NIRCAM,NRCA5_GRISM_F356W,NRCA_CNTR,FULLSCA,QUAD,2048,2048,468.00,485,2048,2048,1581.00,485.00,0.06346620,0.06383942,50.939929,-527.493225,0.244513,-1,0.0,-1,-89.993889,0.244513,-100.6815,29.9515,29.1334,-98.5538,-29.8799,-31.2552,98.9586,99.4630,2014-01-01,
NIRCAM,NRCA5_GRISM_F444W,NRCA_CNTR,FULLSCA,QUAD,2048,2048,1162,485,2048,2048,887.00,485.00,0.06320184,0.06364291,94.876690,-527.376651,-0.286839,-1,0.0,-1,-90.311880,-0.286839,-56.4393,74.1602,72.2034,-55.3586,-30.7136,-30.8628,99.3601,98.5266,2014-01-01,
NIRCAM,NRCA1_GRISMTS,NRCA_CNTR,FULLSCA,QUAD,2048,2048,192,1082,2048,2048,1857.00,1082.00,0.03115824,0.03135624,94.727896,-525.753893,-0.250975,-1,0.0,-1,-90.268109,-0.250975,-58.2774,5.9820,5.9073,-57.4807,-33.7677,-34.1049,30.1924,30.3570,2014-01-01,
NIRCAM,NRCA1_GRISMTS256,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,192,167,2048,256,1857,167,0.03135698,0.03164985,94.876307,-554.573881,-0.339364,-1,0.0,-1,-90.360658,-0.339364,-58.2573,6.0125,6.0018,-58.1473,-5.0452,-5.2767,2.8321,3.0445,2014-01-01,
NIRCAM,NRCA1_GRISMTS128,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,192,167,2048,128,1857,65,0.03135698,0.03164985,94.876307,-554.573881,-0.339364,-1,0.0,-1,-90.360658,-0.339364,-58.2126,6.0086,6.0030,-58.1582,-1.8191,-2.0430,2.0096,2.2239,2014-01-01,
