Aperture Basic Info,,,,,Detector Frame,,,,Science Frame,,,,,,V-Frame,,Frame Relationships,,,,,,Vertices,,,,,,,,,
InstrName,AperName,DDCName,AperType,AperShape,XDetSize,YDetSize,XDetRef,YDetRef,XSciSize,YSciSize,XSciRef,YSciRef,XSciScale,YSciScale,V2Ref,V3Ref,V3IdlYAngle,VIdlParity,DetSciYAngle,DetSciParity,V3SciXAngle,V3SciYAngle,XIdlVert1,XIdlVert2,XIdlVert3,XIdlVert4,YIdlVert1,YIdlVert2,YIdlVert3,YIdlVert4,UseAfterDate,Comment
MIRI,MIRIFU_2CSLICE05,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_2CSLICE06,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_2CSLICE07,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_2CSLICE08,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_2CSLICE09,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_2CSLICE10,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_2CSLICE11,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_2CSLICE12,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_2CSLICE13,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_2CSLICE14,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_2CSLICE15,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_2CSLICE16,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_2CSLICE17,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_CHANNEL3A,,COMPOUND,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_3ASLICE01,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_3ASLICE02,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_3ASLICE03,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_3ASLICE04,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_3ASLICE05,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_3ASLICE06,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_3ASLICE07,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_3ASLICE08,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_3ASLICE09,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_3ASLICE10,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_3ASLICE11,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_3ASLICE12,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_3ASLICE13,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_3ASLICE14,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_3ASLICE15,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_3ASLICE16,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_CHANNEL3B,,COMPOUND,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_3BSLICE01,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_3BSLICE02,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_3BSLICE03,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_3BSLICE04,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_3BSLICE05,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_3BSLICE06,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_3BSLICE07,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_3BSLICE08,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_3BSLICE09,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_3BSLICE10,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_3BSLICE11,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_3BSLICE12,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_3BSLICE13,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_3BSLICE14,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_3BSLICE15,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_3BSLICE16,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_CHANNEL3C,,COMPOUND,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_3CSLICE01,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_3CSLICE02,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_3CSLICE03,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_3CSLICE04,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_3CSLICE05,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_3CSLICE06,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_3CSLICE07,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_3CSLICE08,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_3CSLICE09,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_3CSLICE10,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_3CSLICE11,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_3CSLICE12,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_3CSLICE13,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_3CSLICE14,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_3CSLICE15,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_3CSLICE16,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_CHANNEL4A,,COMPOUND,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_4ASLICE01,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_4ASLICE02,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_4ASLICE03,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_4ASLICE04,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_4ASLICE05,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_4ASLICE06,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_4ASLICE07,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_4ASLICE08,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_4ASLICE09,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_4ASLICE10,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_4ASLICE11,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_4ASLICE12,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_CHANNEL4B,,COMPOUND,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_4BSLICE01,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_4BSLICE02,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_4BSLICE03,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_4BSLICE04,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_4BSLICE05,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_4BSLICE06,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_4BSLICE07,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_4BSLICE08,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_4BSLICE09,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_4BSLICE10,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_4BSLICE11,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_4BSLICE12,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_CHANNEL4C,,COMPOUND,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_4CSLICE01,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_4CSLICE02,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_4CSLICE03,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_4CSLICE04,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_4CSLICE05,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_4CSLICE06,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_4CSLICE07,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_4CSLICE08,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_4CSLICE09,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_4CSLICE10,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_4CSLICE11,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
MIRI,MIRIFU_4CSLICE12,,SLIT,QUAD,,,,,,,,,,,,,,-1,,,,,,,,,,,,,2014-01-01,
*END*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Updated,"August 29, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
